p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.42130704636122e-12	0.352853554451449	0.494	0.509	2.66907250236173e-08	0	Me1
4.15300863267027e-12	0.260626098760815	0.603	0.64	7.79893491129149e-08	0	Acox1
4.573736629666e-12	0.372569470934471	0.509	0.525	8.58902001684979e-08	0	Selenok
7.67629353958575e-12	0.360749401789722	0.516	0.534	1.44153116379881e-07	0	Tomm5
3.70946080355015e-11	0.347150117536086	0.528	0.547	6.96599644298682e-07	0	Bag1
4.31996592379631e-11	0.316809754516713	0.573	0.603	8.11246400829709e-07	0	Tbca
7.76126080102126e-11	0.463089880563429	0.411	0.405	1.45748716582378e-06	0	Mrpl14
8.54813776149127e-11	0.423335227938656	0.417	0.412	1.60525479023045e-06	0	Lpl
1.92233473935301e-10	0.346951511695909	0.501	0.513	3.60995240703102e-06	0	Cox20
3.03419128381587e-10	0.344822547494769	0.519	0.542	5.69790781187782e-06	0	Gng12
7.2818463336016e-10	0.456593602264737	0.405	0.404	1.36745792298704e-05	0	Dpm3
2.56873832480903e-09	0.933318656719008	0.073	0.052	4.82383370015888e-05	0	Gm48281
3.72297808274234e-09	0.328868898960218	0.532	0.564	6.99138054158184e-05	0	0610012G03Rik
8.07739104655236e-09	0.477165427403881	0.352	0.34	0.000151685326463207	0	Gm5617
1.04397660563946e-08	0.356915650195917	0.485	0.501	0.000196048366773034	0	Txn2
1.30683813333098e-08	0.60597321305424	0.162	0.136	0.000245411133058225	0	Cpe
1.46850195400408e-08	0.357089700392155	0.487	0.506	0.000275769981942426	0	Ankrd13c
1.55817197372714e-08	0.265525706051508	0.536	0.56	0.000292609114946219	0	Ldhd
2.12348101946833e-08	0.399100417719985	0.457	0.473	0.000398768500645959	0	Dynll2
2.59089955410873e-08	0.335638465517989	0.489	0.506	0.000486545027266078	0	Mrpl52
2.78481118122506e-08	0.383610033698182	0.436	0.446	0.000522959691722253	0	Canx
2.89095048631899e-08	0.296270471085041	0.487	0.505	0.000542891591825843	0	Calm3
4.62284464739701e-08	0.471585755596635	0.403	0.408	0.000868123996334684	0	Ndufaf8
9.2566445225267e-08	0.458629376935448	0.375	0.369	0.00173830527488529	0	Polr2f
1.23118665815671e-07	0.426014834551127	0.388	0.387	0.00231204542535249	0	Gm11808
1.23405778496723e-07	0.377533610814027	0.445	0.46	0.00231743711438996	0	Serp1
1.25908799595687e-07	0.599440286507647	0.227	0.207	0.00236444134760741	0	2200002D01Rik
1.77767570706373e-07	0.426618053279864	0.422	0.435	0.00333829721029498	0	Chchd7
2.55651055391664e-07	0.280099316032307	0.547	0.581	0.00480087116920005	0	Hmgn1
3.27680259489116e-07	0.765046759460095	0.076	0.058	0.00615350759294612	0	Gm10260
3.73678712775312e-07	1.07743195385452	0.042	0.029	0.00701731254720759	0	Smcp
5.08839368512355e-07	0.551099810451591	0.201	0.179	0.00955549450129352	0	Ace
6.26959918263742e-07	0.397926224023862	0.42	0.43	0.0117736803050748	0	Mrpl54
1.0208277618373e-06	0.448010548862484	0.371	0.369	0.0191701245395427	0	Mrps33
1.48499726270311e-06	0.331368300489228	0.471	0.492	0.0278867635963017	0	Mrpl30
2.92186674748275e-06	0.423047232025065	0.416	0.427	0.0548697356509785	0	Tmem258
4.58832568074216e-06	0.316408883235231	0.474	0.492	0.086164167958657	0	Mrpl51
4.70992525847338e-06	0.472273615690584	0.306	0.296	0.0884476864288716	0	Trap1
4.82590387897559e-06	0.444126568117732	0.355	0.352	0.0906256489432826	0	1500011K16Rik
6.23911198332978e-06	0.813961814090749	0.068	0.053	0.11716428393495	0	Gm11361
7.85343937868283e-06	0.290473513563234	0.507	0.536	0.147479738092285	0	Mcrip2
1.14560941353352e-05	0.327104758783789	0.467	0.497	0.21513399176746	0	Atp6v1a
5.6551266680926e-05	0.429835916912848	0.359	0.363	1	0	Ss18l2
6.20839928272921e-05	0.402823904919595	0.229	0.213	1	0	mt-Nd6
6.33884741479327e-05	0.492093390205199	0.271	0.262	1	0	1110008P14Rik
6.37029362356041e-05	0.43091101852048	0.373	0.384	1	0	Nenf
0.000147489221802285	0.360192293380592	0.437	0.46	1	0	Slirp
0.000147872379014431	0.332498685301782	0.421	0.435	1	0	Glrx5
0.000218213276983508	0.405402151966149	0.397	0.411	1	0	Bola2
0.000230802436710842	0.51182475245565	0.232	0.223	1	0	Selenom
0.000426562599794974	0.697989448726865	0.119	0.105	1	0	D130020L05Rik
0.000569661054153909	0.491902869505079	0.263	0.257	1	0	Nme2
0.00058839644499184	0.385316221537745	0.382	0.396	1	0	Ascc1
0.00063082301557694	0.496066255632508	0.224	0.214	1	0	Smim27
0.000646292717795137	0.427931970061314	0.302	0.299	1	0	D630029K05Rik
0.000663120578741173	0.405722756640767	0.321	0.321	1	0	Tmem238
0.000688786251125612	0.339850906799604	0.19	0.173	1	0	Akr1c14
0.000723002752551854	0.350894343260378	0.368	0.376	1	0	Gtf2h5
0.000796239892038783	0.34857295227919	0.401	0.417	1	0	Snrpe
0.000870054950192295	0.272676967621964	0.444	0.469	1	0	App
0.00100097480107343	0.301290054001909	0.413	0.432	1	0	Krtcap2
0.00105114112030438	0.356063505530932	0.39	0.405	1	0	Snrpd2
0.00123713977937647	0.273143080464174	0.112	0.133	1	0	Egln2
0.00124096384437037	0.94284998618669	0.025	0.018	1	0	BC023719
0.00218536383002287	0.414281165460304	0.358	0.368	1	0	Guk1
0.00235826299113315	0.283340810089325	0.477	0.509	1	0	1810058I24Rik
0.00319399809298539	0.368910731326497	0.396	0.42	1	0	2300009A05Rik
0.00336079311015477	0.376175030516576	0.329	0.334	1	0	Agps
0.00344311114878859	0.252954637280116	0.095	0.111	1	0	Tmem192
0.00348347879630851	0.477956629282352	0.271	0.271	1	0	Abhd17a
0.00351599164519203	0.630588909137213	0.052	0.043	1	0	Gm17634
0.00381010380462883	0.262370752693169	0.17	0.194	1	0	Ctnnbip1
0.00392017626020014	0.507272331980055	0.251	0.249	1	0	1110065P20Rik
0.00421806701123285	0.42250579490464	0.258	0.253	1	0	B4galt5
0.00460884881500988	0.273520072458709	0.449	0.479	1	0	Gm2a
0.00512402766500848	0.303579589886184	0.429	0.458	1	0	Kl
0.00523034589976673	0.499448845671111	0.234	0.231	1	0	Polr2l
0.00535715401148287	0.527091719197464	0.193	0.186	1	0	Gm27216
0.00543152814219722	0.42535661433242	0.201	0.191	1	0	Idi1
0.00575696126315203	0.326133127785741	0.368	0.38	1	0	Ak4
0.00590166812277039	0.444195623410056	0.251	0.247	1	0	Smim11
0.00613701904489665	0.277038018319241	0.465	0.503	1	0	Mrps24
0.0072770306497223	0.366239324254868	0.321	0.33	1	0	Mcee
0.00752455842381594	0.252163381623472	0.079	0.092	1	0	Tmem178
0.00832334658298094	0.358915940118404	0.295	0.296	1	0	C130074G19Rik
0.0094311836588978	0.559505262942559	0.155	0.147	1	0	Iqcg
0	2.07593192065293	0.89	0.321	0	1	Gm45792
0	2.09095052628167	0.914	0.364	0	1	Slc22a30
0	1.35925558404596	0.879	0.383	0	1	Neat1
0	1.95303306395	0.796	0.328	0	1	Nat8f6
0	1.76171153450677	0.73	0.279	0	1	Slc22a28
0	1.77455122009833	0.721	0.272	0	1	Mlxipl
0	1.78135708438136	0.952	0.508	0	1	Mat2a
0	1.55700521416887	0.74	0.309	0	1	Gm47283
0	1.59512917272035	0.839	0.415	0	1	Polr3e
0	1.89723887555818	0.641	0.222	0	1	BC005561
0	1.35420342771685	0.89	0.475	0	1	Ddx5
0	1.64378380822964	0.689	0.277	0	1	Trim7
0	1.30151169951194	0.802	0.391	0	1	Rsrp1
0	1.68357617945741	0.656	0.247	0	1	Pnisr
0	1.85845246863015	0.622	0.217	0	1	Pde4d
0	1.56290462802662	0.671	0.27	0	1	Ogt
0	1.15888289592923	0.827	0.433	0	1	Rbm39
0	1.23199256119033	0.917	0.528	0	1	Atp11a
0	1.21265703335658	0.895	0.513	0	1	Slc7a13
0	1.52593937054172	0.645	0.266	0	1	Srsf11
0	1.4550981571051	0.669	0.295	0	1	Pcyt2
0	1.7670270885018	0.588	0.214	0	1	Pnn
0	1.25547459744179	0.754	0.384	0	1	Ces1f
0	1.15747055918489	0.755	0.385	0	1	Slc6a18
0	1.2437610548042	0.658	0.289	0	1	Gm26917
0	1.18925283090335	0.695	0.336	0	1	Srrm2
0	1.14929447446923	0.764	0.406	0	1	Srsf2
0	1.14545062409986	0.722	0.364	0	1	Son
0	1.49161268806657	0.612	0.257	0	1	Snrnp70
0	1.1284781827723	0.746	0.405	0	1	Slc17a3
0	1.14600527353404	0.682	0.343	0	1	Srsf5
0	1.64230331422542	0.517	0.192	0	1	Snx29
0	0.981388854402372	0.887	0.563	0	1	Tns1
0	1.37847878349004	0.59	0.266	0	1	Prpf4b
0	1.30248871529648	0.586	0.27	0	1	Luc7l2
0	1.03899502638671	0.672	0.357	0	1	Igf1r
0	1.19848412732803	0.602	0.29	0	1	Echdc2
0	1.24060838428204	0.572	0.26	0	1	Kif12
0	0.941598184626262	0.751	0.442	0	1	Slc47a1
0	1.44532930232776	0.521	0.218	0	1	Ccnl2
0	0.967701036627623	0.673	0.371	0	1	Abcg2
0	1.80841858721976	0.462	0.162	0	1	Stx16
0	1.1699819626406	0.597	0.298	0	1	Col4a4
0	1.11431734931188	0.605	0.307	0	1	Sirt3
0	1.42154975241563	0.984	0.686	0	1	Zbtb20
0	1.75587682533431	0.456	0.159	0	1	Mylk
0	1.28905046900357	0.552	0.257	0	1	Col4a3
0	1.32703123090095	0.533	0.239	0	1	Mafg
0	1.19358248332923	0.572	0.28	0	1	Tef
0	1.50395680648727	0.482	0.192	0	1	Trpc1
0	1.46547922813511	0.479	0.19	0	1	Kcnq1ot1
0	1.17286850068737	0.556	0.271	0	1	Golga4
0	1.59977368639177	0.462	0.177	0	1	AC149090.1
0	1.23071430330291	0.532	0.248	0	1	Syne2
0	1.31041743757152	0.494	0.215	0	1	Taf1d
0	1.28079044194226	0.506	0.23	0	1	Rbm25
0	1.6371034168237	0.432	0.161	0	1	Pabpn1
0	1.54903938744242	0.426	0.165	0	1	Krit1
0	1.68639596287864	0.396	0.14	0	1	Snhg20
0	2.0523564112355	0.368	0.115	0	1	Dgkh
0	1.77620144215766	0.357	0.122	0	1	Gm853
0	1.78238442667998	0.344	0.12	0	1	E130102H24Rik
0	0.740173050696541	0.965	0.761	0	1	Acsm2
0	0.714594319840077	0.957	0.758	0	1	Timp3
0	0.6963967248603	0.972	0.798	0	1	Slc27a2
0	0.785277360200539	0.994	0.863	0	1	Slc34a1
0	1.53410950454807	0.998	0.922	0	1	Malat1
2.2351529817858e-320	1.26350954270023	0.501	0.232	4.19739378449555e-316	1	Acox3
4.01181304423092e-320	1.14148050675007	0.561	0.281	7.53378371576125e-316	1	Itpr1
4.42601791907839e-318	1.42321747402741	0.435	0.185	8.31161905023731e-314	1	Fubp1
4.04914899220837e-316	1.43609860493294	0.413	0.169	7.6038968924681e-312	1	Ttc14
6.02635015208076e-315	1.06279289894578	0.601	0.312	1.13168829505925e-310	1	Abcc2
6.11111902752381e-314	1.34246438357737	0.442	0.189	1.1476070421787e-309	1	Prpf38b
1.11804513755295e-313	1.48269248220144	0.397	0.158	2.09957696381069e-309	1	Rbm5
8.31550832204697e-312	1.39964119597522	0.426	0.178	1.5615693077972e-307	1	Cspp1
8.54339228902025e-312	1.58746898333729	0.374	0.143	1.60436363795511e-307	1	Zcchc7
7.36681029911949e-306	1.47431583154203	0.39	0.155	1.38341330607165e-301	1	Ccnl1
3.76763276773389e-305	1.29824756937441	0.469	0.215	7.07523757452748e-301	1	Akap9
3.59069983757746e-300	1.97768124400951	0.273	0.082	6.74297522498671e-296	1	E230001N04Rik
5.49076345758609e-293	0.959229011511658	0.691	0.408	1.03111046970009e-288	1	Ccdc6
1.99313421388832e-289	0.693004464930722	0.889	0.679	3.74290674026088e-285	1	Gm19950
3.09776284139254e-286	1.40941449539439	0.393	0.163	5.81728883985105e-282	1	4430402I18Rik
1.61414517823523e-284	0.845979801900928	0.702	0.412	3.03120323020794e-280	1	Chd3
5.69546661286617e-284	1.59195871103498	0.334	0.124	1.06955167523014e-279	1	Tet2
4.55238630651587e-281	1.09144788990139	0.524	0.266	8.54892624500616e-277	1	Usp2
4.72110684224023e-277	1.44616768658555	0.375	0.153	8.86576653904293e-273	1	Srek1
6.1970009038379e-277	1.1434591417978	0.492	0.24	1.16373479973172e-272	1	Trps1
1.28172455167563e-276	0.692109490810824	0.87	0.655	2.40695053559166e-272	1	Pck1
1.1283619875394e-274	0.890791877958526	0.685	0.409	2.11895097640024e-270	1	Pim3
2.31420718065043e-272	1.29196564502154	0.42	0.187	4.34584966454344e-268	1	Bclaf1
2.96352152045187e-271	1.57228904850247	0.325	0.122	5.56519706325657e-267	1	Leng8
1.94504800965207e-270	1.51586793565393	0.347	0.136	3.65260565732563e-266	1	Cndp1
1.91428116873116e-269	1.84917101251801	0.28	0.094	3.59482860676024e-265	1	Per3
8.7179842206086e-269	1.2071165229979	0.446	0.207	1.63715025678809e-264	1	Nfib
4.19525539071364e-267	1.23330612082336	0.425	0.191	7.87827009822114e-263	1	Dalrd3
8.80749133048386e-265	1.36444556265827	0.385	0.165	1.65395879695156e-260	1	Frmd4b
5.79993912883525e-263	1.13479079784898	0.465	0.222	1.08917056900397e-258	1	Fus
2.04846870623678e-259	1.23111613113458	0.432	0.201	3.84681938344205e-255	1	Fam133b
2.60034030332209e-259	1.00869252353885	0.547	0.293	4.88317905560854e-255	1	Nisch
9.02582665192157e-259	1.32282785864852	0.394	0.172	1.69495998696435e-254	1	Pax8
2.07195008747951e-257	1.26226475239305	0.41	0.184	3.89091506927777e-253	1	Kansl1l
2.09277281843166e-256	1.17280068423348	0.43	0.198	3.93001807573281e-252	1	Nktr
3.56249876809967e-256	1.68517952204315	0.286	0.101	6.69001643661437e-252	1	Tmem25
9.09259772577771e-256	1.17368889006675	0.438	0.205	1.7074989269238e-251	1	Clk1
1.08565196419225e-253	0.506735192249879	0.97	0.855	2.03874582355662e-249	1	Miox
2.35004497515774e-252	1.14712407452972	0.45	0.216	4.41314945884872e-248	1	Rufy3
2.94652982631299e-252	1.48278361776919	0.342	0.14	5.53328836083316e-248	1	Zkscan3
7.11953193569799e-252	0.729978504305683	0.779	0.516	1.33697690220473e-247	1	Kcnj15
2.34097368366062e-249	1.0960862866877	0.484	0.244	4.39611448054629e-245	1	Chuk
3.17526766047625e-249	1.34535617904352	0.38	0.167	5.96283513960836e-245	1	Vegfa
5.14279808075571e-248	1.29596792483682	0.387	0.171	9.65766051585114e-244	1	Tmem245
5.06144439378365e-246	1.3393340959195	0.366	0.156	9.50488642708631e-242	1	Rabggta
7.42688365651042e-242	1.17224341252655	0.434	0.208	1.39469448185609e-237	1	Bcl7a
2.74956130787744e-241	1.14236222710456	0.433	0.208	5.16340118006305e-237	1	Tardbp
2.94917191864965e-240	1.56274593132052	0.294	0.11	5.53824994603218e-236	1	4833420G17Rik
5.04286937672825e-240	1.56105069276223	0.3	0.114	9.47000440255798e-236	1	Zfp830
1.73855688383393e-239	1.23052787826377	0.417	0.197	3.26483597215173e-235	1	Arglu1
3.37709212012088e-236	1.20101788226765	0.418	0.199	6.341841292375e-232	1	Hectd1
8.44232103852493e-236	1.23736325811023	0.38	0.17	1.5853834678246e-231	1	Ankrd11
4.63502093032918e-235	1.13624413270933	0.436	0.212	8.70410580506517e-231	1	Tra2b
8.1488278625225e-235	0.621661268627227	0.697	0.412	1.5302683843031e-230	1	Gm42418
1.70008569733388e-234	1.4778683092196	0.307	0.12	3.19259093102329e-230	1	Eif2s3y
2.7075471279802e-234	0.977474990094257	0.526	0.284	5.08450275163402e-230	1	Slc6a20b
2.81807841205811e-234	1.07721076194204	0.443	0.216	5.29206945000392e-230	1	Slco3a1
4.99934321491561e-233	1.19569682011526	0.402	0.187	9.38826662329003e-229	1	Tnrc6a
6.07408440601182e-232	1.37257449313284	0.341	0.145	1.14065231060496e-227	1	Ubn2
1.14853033620341e-228	1.29184007236423	0.364	0.162	2.15682511835639e-224	1	Fut8
3.73560250772908e-228	1.17197296897221	0.404	0.19	7.01508794926444e-224	1	Pkhd1
2.24853127930549e-226	1.09481208575826	0.441	0.219	4.22251688940778e-222	1	Ddx17
7.62470046219194e-226	1.02778459794376	0.455	0.229	1.43184249979502e-221	1	Aspa
3.03458775520371e-224	1.30048332123451	0.357	0.158	5.69865234549705e-220	1	Nsd3
4.81915475321802e-223	1.43102170690285	0.294	0.114	9.04989071106813e-219	1	Ccnt2
1.31198628302628e-222	1.62860252564644	0.276	0.104	2.46377904089506e-218	1	Trmt1l
4.47814909495422e-222	1.69880169714776	0.254	0.09	8.40951618541452e-218	1	Hsd3b3
6.32577675640079e-222	0.825799567237214	0.618	0.365	1.1879176170845e-217	1	Tmem150a
2.7300655374707e-221	1.90505545480039	0.224	0.072	5.12679007281622e-217	1	Adrb2
2.9006662575614e-221	1.05556763908068	0.446	0.226	5.44716116507455e-217	1	Cdc37l1
1.02548430851454e-220	0.955614680025539	0.536	0.299	1.92575698295945e-216	1	Ar
1.68682197020694e-220	0.389569768468979	0.984	0.91	3.16768297785162e-216	1	Chpt1
1.9474135960475e-219	0.959532032849627	0.492	0.259	3.65704799201759e-215	1	Trabd2b
5.41911156588865e-218	1.01092018903293	0.445	0.223	1.01765496095823e-213	1	Csad
9.16328443844895e-218	1.01837462061689	0.466	0.241	1.72077318469633e-213	1	Phldb2
1.79159507956183e-217	0.993161605021824	0.473	0.248	3.36443639990916e-213	1	Mtss1
1.84187334305588e-217	0.662557056314252	0.791	0.536	3.45885395092464e-213	1	Galnt11
1.92495010227481e-217	1.1472103285107	0.405	0.196	3.61486379706186e-213	1	Osbpl6
7.15802249157072e-217	0.970318297733988	0.517	0.287	1.34420504369207e-212	1	Aspdh
3.2026858332217e-216	1.16606782858845	0.41	0.201	6.01432372620704e-212	1	Sfpq
1.34877335808407e-215	1.84509059721208	0.224	0.073	2.53286148914607e-211	1	Eml5
7.69797430596273e-212	1.17934714875928	0.377	0.176	1.44560259491674e-207	1	Luc7l3
1.19039239698238e-210	1.0986643106687	0.392	0.187	2.23543788229321e-206	1	Rsrc2
4.89619811997409e-210	1.00827781206162	0.445	0.228	9.19457044949934e-206	1	Clmn
1.30218306918956e-209	1.53282160834129	0.274	0.106	2.44536958563107e-205	1	Tia1
3.14733605101994e-208	1.25563969171227	0.332	0.144	5.91038237021035e-204	1	Slc25a42
4.76202263206206e-208	1.26146030849727	0.347	0.156	8.94260230074934e-204	1	Vps13a
8.12693309556195e-207	0.830928040569378	0.558	0.32	1.52615676601558e-202	1	Pipox
9.2543489830136e-207	0.966237155765702	0.442	0.226	1.73787419552012e-202	1	Srsf6
8.33185486937059e-206	0.818357874326942	0.572	0.335	1.5646390259191e-201	1	Myo6
4.45388616223615e-205	1.32326104914621	0.322	0.14	8.36395282406327e-201	1	Rbm26
6.6031693948402e-205	0.865986574569825	0.496	0.267	1.24000918065704e-200	1	Rbpms
8.63403215217658e-204	1.11267431745321	0.384	0.184	1.62138489785724e-199	1	Slc6a13
7.52949189486806e-202	1.01339702412432	0.427	0.218	1.41396328293727e-197	1	Wwc2
9.68112405392766e-202	1.90647045985703	0.195	0.059	1.81801828608707e-197	1	AI480526
7.50747255683592e-201	2.11713294206086	0.177	0.049	1.40982827144822e-196	1	Gm26697
3.56760824919877e-200	1.37139571286183	0.299	0.125	6.69961153117037e-196	1	Safb2
3.87817982404397e-200	1.03083135562369	0.414	0.209	7.28283389157217e-196	1	Itch
4.18741651730798e-200	0.49296233363769	0.727	0.45	7.86354947785265e-196	1	Slc13a1
2.02780085139358e-198	1.70546371409453	0.223	0.077	3.80800721883201e-194	1	Slc10a5
7.04162718446893e-198	1.07002682122231	0.396	0.196	1.32234716897142e-193	1	Hnrnph1
1.58169309006033e-197	0.770113957020321	0.593	0.353	2.9702614538243e-193	1	Far1
2.69804360085229e-196	1.18716805672452	0.349	0.161	5.06665607804052e-192	1	Sipa1l1
1.63619974413944e-195	1.10579792687301	0.384	0.188	3.07261949951946e-191	1	Prrc2c
4.19680538301661e-195	0.937989024013867	0.449	0.236	7.8811808287669e-191	1	Vmp1
3.23351124189229e-194	0.805510746755359	0.552	0.32	6.07221076114953e-190	1	Ncor1
4.79382701418803e-194	0.760806554381613	0.626	0.387	9.0023277499437e-190	1	Hykk
5.55615045891174e-191	0.925241389136707	0.453	0.242	1.04338949467904e-186	1	Clcn3
6.74510064065464e-191	1.34363370509393	0.299	0.128	1.26666244930854e-186	1	Snrnp48
9.71537498333694e-191	0.666491964599844	0.746	0.506	1.82445026812084e-186	1	Errfi1
8.52772700792986e-187	1.1342194130442	0.359	0.171	1.60142185481915e-182	1	Sema3c
9.06771655728861e-185	1.11852677276032	0.352	0.167	1.70282649229323e-180	1	Lpin1
1.02340242551943e-184	0.782489808148115	0.573	0.347	1.92184741488293e-180	1	Cflar
1.03485254798497e-184	1.06602876349934	0.373	0.184	1.94334959986098e-180	1	Frrs1
5.65013948170843e-184	1.28117339584368	0.301	0.133	1.06103969327003e-179	1	Swt1
5.91924379771328e-184	1.08979382202291	0.365	0.178	1.11157479277258e-179	1	Ash1l
1.36063729679065e-182	1.30441484322031	0.292	0.127	2.55514077964316e-178	1	Faah
4.47354596739287e-181	1.20618489289969	0.359	0.176	8.40087197216708e-177	1	Sgk1
4.81965587112851e-181	1.25975843950255	0.292	0.126	9.05083176039222e-177	1	Cdk12
5.17330771800209e-181	1.10209074184549	0.365	0.18	9.71495456363613e-177	1	Osbpl3
2.79634647509655e-180	1.45031144911015	0.239	0.091	5.25125904558382e-176	1	Col27a1
5.01565845451933e-180	0.898098566609705	0.461	0.254	9.41890501174186e-176	1	Dcaf8
2.19088592123402e-178	1.14501209392633	0.334	0.158	4.11426467148536e-174	1	Dennd5b
2.6309945318579e-178	1.50990665090838	0.246	0.097	4.94074463137596e-174	1	Mau2
8.72482313630874e-177	1.02640637170655	0.391	0.201	1.63843453676742e-172	1	Mark3
1.05906359868518e-176	1.35664536941891	0.271	0.114	1.98881553197089e-172	1	Zeb2
1.54927339124047e-176	0.873453563537527	0.461	0.255	2.90938050141048e-172	1	Acss2
4.39211603624899e-176	1.8602808704274	0.184	0.059	8.24795470447197e-172	1	Hnf4g
7.08247481546e-176	0.629464171799674	0.718	0.477	1.33001794559523e-171	1	Slc17a1
1.56314397437233e-175	0.879984225397233	0.457	0.252	2.93542806947379e-171	1	Kcnk5
1.13312980320863e-174	1.13064051925988	0.325	0.152	2.12790445744549e-170	1	Mkln1
1.79470440605333e-174	0.872130951988881	0.425	0.218	3.37027540412755e-170	1	Slco1a1
8.8418736461389e-174	0.520406015128193	0.848	0.632	1.66041545200842e-169	1	Gk
1.16661265765865e-173	1.03847568924965	0.367	0.184	2.19078190981717e-169	1	Kmt2e
1.14190204412519e-169	1.3658081024568	0.256	0.106	2.14437784866269e-165	1	Zfp397
1.28206966972124e-168	0.889300308908403	0.432	0.234	2.40759863276951e-164	1	Hoxb3os
2.90338161048126e-168	0.919818967610905	0.419	0.226	5.45226032632275e-164	1	Eif4g3
1.30993913150651e-167	1.12044615512661	0.323	0.153	2.45993469505607e-163	1	N4bp2l2
1.9397771893491e-167	1.51359332870961	0.23	0.09	3.64270758387867e-163	1	Dido1
2.96432229543585e-167	1.14729968276533	0.332	0.162	5.56670083859899e-163	1	R3hdm1
3.22049173873205e-167	0.754821687003985	0.547	0.331	6.04776143616491e-163	1	Aldh8a1
3.98861671977752e-167	0.615825870946903	0.701	0.466	7.4902233380702e-163	1	Rbm47
1.9042460525827e-165	1.46680306108792	0.226	0.087	3.57598366214505e-161	1	Pde4c
2.25471421768632e-165	1.23795974329931	0.277	0.121	4.23412782939314e-161	1	Tra2a
1.32714880908895e-164	1.22027105664278	0.29	0.132	2.49225274858813e-160	1	Fam208a
1.62454255837282e-164	0.70298018550246	0.579	0.36	3.05072847036832e-160	1	Ahcyl2
2.74032113020075e-164	0.873645164927795	0.424	0.23	5.146049050404e-160	1	Prodh2
6.81770639030038e-164	1.06452053736071	0.346	0.174	1.28029708303451e-159	1	Lrrk2
2.24260141173189e-163	1.07443303922156	0.345	0.172	4.21138119109132e-159	1	Neurl4
2.65999090725613e-163	0.79604644072182	0.477	0.272	4.99519692473628e-159	1	Nmrk1
7.60212017898879e-163	2.12922187933211	0.141	0.038	1.42760214841231e-158	1	Gm3336
1.30506444498811e-162	0.647480991780802	0.56	0.337	2.45078052124318e-158	1	Slc6a6
1.98665038213865e-161	0.828724033088394	0.474	0.273	3.73073075261817e-157	1	Cyp4a31
3.25128512761915e-161	1.20097317632181	0.283	0.127	6.105588341156e-157	1	Sirt7
5.81191693020694e-161	0.906351536183685	0.409	0.222	1.09141988032356e-156	1	Ndel1
8.22082459674899e-161	1.31206300276515	0.258	0.11	1.54378865102349e-156	1	Jarid2
3.51781013444426e-160	1.00711776115683	0.377	0.197	6.60609565147288e-156	1	Birc6
5.52802168744101e-159	1.99500035893441	0.148	0.043	1.03810719268455e-154	1	Mpped2
9.27632812277179e-159	0.606228986405033	0.662	0.436	1.74200165817531e-154	1	Acaa1b
3.05833642005378e-158	1.36392224905629	0.245	0.103	5.743249963219e-154	1	Nedd4l
4.80340306463147e-158	1.05909439406147	0.336	0.166	9.02031061507143e-154	1	Ptprk
7.6670716286768e-158	1.04997698474377	0.339	0.169	1.43979938114922e-153	1	2810474O19Rik
2.63142273799011e-157	1.40712607536114	0.23	0.093	4.94154875967164e-153	1	Chd6
5.97848451900201e-157	1.41465307573909	0.226	0.09	1.12269960782339e-152	1	Mast4
2.46344767483042e-156	0.898228214927862	0.407	0.223	4.62610838856404e-152	1	Srrm1
2.23739488050963e-155	1.5633111125317	0.206	0.078	4.20160384610904e-151	1	Rlf
4.39499590146517e-155	0.812359220802465	0.439	0.246	8.25336280336145e-151	1	Rab24
5.09439900198225e-155	0.797877954428024	0.453	0.258	9.56677188582246e-151	1	Map7
2.24402244016598e-154	0.908395952877365	0.396	0.214	4.21404974038769e-150	1	Smarca2
3.18503192885168e-154	0.554669351711499	0.639	0.404	5.98117145919056e-150	1	Nat8
4.76381599678156e-154	0.850495242390196	0.461	0.265	8.94597006035609e-150	1	Nuak2
7.07621874215018e-154	1.15209716549576	0.293	0.138	1.32884311758838e-149	1	Atrx
1.32438979008881e-153	0.587574381285078	0.683	0.452	2.48707158680777e-149	1	Ivns1abp
1.42749262972895e-153	1.58692261297963	0.182	0.063	2.68068840936799e-149	1	Aspg
6.29549550808058e-153	0.90802749965359	0.375	0.197	1.18223110146245e-148	1	Tob1
3.46359901386057e-152	1.15479297767007	0.274	0.124	6.50429258812877e-148	1	Atxn2
5.56744475354873e-152	1.06365131533683	0.323	0.16	1.04551045026892e-147	1	Ggnbp2
4.7643922410516e-151	1.14829593424687	0.306	0.149	8.9470521894708e-147	1	Ccar1
8.77025887461826e-151	1.23713618804152	0.255	0.112	1.64696691406456e-146	1	Smpd2
6.73743307228358e-150	1.18041544692128	0.271	0.123	1.26522255664413e-145	1	Baiap2l2
2.7759676241767e-149	1.26536830946512	0.257	0.114	5.21298960144142e-145	1	Clk4
1.65914812798994e-148	1.00788575078222	0.3	0.142	3.1157142695523e-144	1	Angptl4
6.61620524326267e-148	1.12265543111764	0.29	0.137	1.2424571826323e-143	1	Kyat1
7.68323449065332e-148	1.70875782506002	0.178	0.063	1.44283460499979e-143	1	D930016D06Rik
1.13597936210142e-147	0.703013133243139	0.516	0.314	2.13325564409026e-143	1	Ncoa7
5.81458165276072e-147	1.41217754395239	0.235	0.101	1.09192028857194e-142	1	Dst
6.20139872289836e-147	0.727988273551503	0.438	0.247	1.16456066617308e-142	1	Slc23a1
